system:index,region,vegClimZoneLab,pop,ref,skog
+41876+225855,Østlandet,Sørboreal sone (SB),"2.091682434082031","2.091682434082031","6.749641527678807"
+41921+225853,Østlandet,Sørboreal sone (SB),"7.868362426757812","2.091682434082031","6.749641527678807"
+49392+240214,Midt-Norge,Mellomboreal sone (MB),"3.389724731445312","0.041534423828125","2.480758788865777"
+49403+240216,Midt-Norge,Mellomboreal sone (MB),"0.0482177734375","0.041534423828125","2.480758788865777"
+49417+240222,Midt-Norge,Mellomboreal sone (MB),"0.04351806640625","0.041534423828125","2.480758788865777"
+22383+230725,Midt-Norge,Sørboreal sone (SB),"1.087112426757812","0.3113250732421875","1.831350345693832"
+22624+230825,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+22742+230749,Midt-Norge,Sørboreal sone (SB),"2.463886260986328","0.3113250732421875","1.831350345693832"
+23441+231615,Midt-Norge,Boreonemoral sone (BN),"1.098695755004883","0.02199172973632812","3.485389249936309"
+23456+231602,Midt-Norge,Boreonemoral sone (BN),"1.818216323852539","0.02199172973632812","3.485389249936309"
+23460+231604,Midt-Norge,Boreonemoral sone (BN),"2.016782760620117","0.02199172973632812","3.485389249936309"
+23464+231606,Midt-Norge,Boreonemoral sone (BN),"0.05370616912841797","0.02199172973632812","3.485389249936309"
+23633+231806,Midt-Norge,Boreonemoral sone (BN),"6.210346221923828","0.02199172973632812","3.485389249936309"
+23635+231805,Midt-Norge,Boreonemoral sone (BN),"3.31854248046875","0.02199172973632812","3.485389249936309"
+23893+231688,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+23905+231689,Midt-Norge,Sørboreal sone (SB),"4.205696105957031","0.3113250732421875","1.831350345693832"
+23910+231695,Midt-Norge,Sørboreal sone (SB),"2.869331359863281","0.3113250732421875","1.831350345693832"
+23920+231694,Midt-Norge,Sørboreal sone (SB),"11.88010406494141","0.3113250732421875","1.831350345693832"
+23924+231694,Midt-Norge,Sørboreal sone (SB),"4.725334167480469","0.3113250732421875","1.831350345693832"
+23927+231687,Midt-Norge,Sørboreal sone (SB),"3.24165153503418","0.3113250732421875","1.831350345693832"
+30837+225168,Østlandet,Nordboreal sone (NB),"4.41424560546875","0.2701416015625","2.373783533768547"
+30852+225161,Østlandet,Nordboreal sone (NB),"4.844970703125","0.2701416015625","2.373783533768547"
+30931+225230,Østlandet,Nordboreal sone (NB),"4.098683675130209","0.2701416015625","2.373783533768547"
+31108+225119,Østlandet,Nordboreal sone (NB),"2.680633544921875","0.2701416015625","2.373783533768547"
+31138+224996,Østlandet,Nordboreal sone (NB),"1.32269287109375","0.2701416015625","2.373783533768547"
+32769+221659,Sørlandet,Mellomboreal sone (MB),"6.81390380859375","1.12066650390625","3.746333083391737"
+32793+221674,Sørlandet,Mellomboreal sone (MB),"1.12066650390625","1.12066650390625","3.746333083391737"
+32864+221589,Sørlandet,Mellomboreal sone (MB),"1.12066650390625","1.12066650390625","3.746333083391737"
+32871+221591,Sørlandet,Mellomboreal sone (MB),"2.1624755859375","1.12066650390625","3.746333083391737"
+38562+219217,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38564+219209,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38566+219211,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38570+219217,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38573+219210,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38673+219227,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38787+219223,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38813+219218,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38814+219227,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38821+219206,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38821+219221,Sørlandet,Boreonemoral sone (BN),"0.5948648452758789","0.5048606395721436","5.748725656877792"
+39304+226512,Østlandet,Mellomboreal sone (MB),"1.546310424804688","1.044075012207031","4.624435236372666"
+39305+226360,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+39324+226354,Østlandet,Mellomboreal sone (MB),"1.2938232421875","1.044075012207031","4.624435236372666"
+39398+226361,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+39412+226364,Østlandet,Mellomboreal sone (MB),"1.301284790039062","1.044075012207031","4.624435236372666"
+39759+226357,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+39781+226556,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+39784+226564,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+39795+226563,Østlandet,Mellomboreal sone (MB),"5.287261962890625","1.044075012207031","4.624435236372666"
+39801+226554,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+40003+235700,Midt-Norge,Sørboreal sone (SB),"4.377395629882812","0.3113250732421875","1.831350345693832"
+40026+235706,Midt-Norge,Sørboreal sone (SB),"5.145755767822266","0.3113250732421875","1.831350345693832"
+40026+235764,Midt-Norge,Sørboreal sone (SB),"0.3913345336914062","0.3113250732421875","1.831350345693832"
+40033+235756,Midt-Norge,Sørboreal sone (SB),"0.4266738891601562","0.3113250732421875","1.831350345693832"
+40034+235754,Midt-Norge,Sørboreal sone (SB),"0.7946319580078125","0.3113250732421875","1.831350345693832"
+40045+235933,Midt-Norge,Sørboreal sone (SB),"3.43543815612793","0.3113250732421875","1.831350345693832"
+40122+235722,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+40124+235777,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+40126+235724,Midt-Norge,Sørboreal sone (SB),"3.37359619140625","0.3113250732421875","1.831350345693832"
+40131+235775,Midt-Norge,Sørboreal sone (SB),"0.5305900573730469","0.3113250732421875","1.831350345693832"
+41330+236949,Midt-Norge,Sørboreal sone (SB),"2.025062561035156","0.3113250732421875","1.831350345693832"
+41350+225818,Østlandet,Sørboreal sone (SB),"3.1334228515625","1.640112144751184","6.749641527678807"
+41350+236948,Midt-Norge,Sørboreal sone (SB),"5.428680419921875","0.3113250732421875","1.831350345693832"
+41354+225819,Østlandet,Sørboreal sone (SB),"1.754058837890625","1.640112144751184","6.749641527678807"
+41416+238910,Midt-Norge,Sørboreal sone (SB),"11.54641723632812","0.3113250732421875","1.831350345693832"
+41452+238860,Midt-Norge,Sørboreal sone (SB),"1.742462158203125","0.3113250732421875","1.831350345693832"
+41466+238963,Midt-Norge,Sørboreal sone (SB),"5.867486000061035","0.3113250732421875","1.831350345693832"
+41491+236754,Midt-Norge,Sørboreal sone (SB),"4.528144836425781","0.3113250732421875","1.831350345693832"
+41495+236950,Midt-Norge,Sørboreal sone (SB),"0.3776950836181641","0.3113250732421875","1.831350345693832"
+41499+236951,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41501+236948,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41504+236765,Midt-Norge,Sørboreal sone (SB),"3.376358032226562","0.3113250732421875","1.831350345693832"
+41505+236952,Midt-Norge,Sørboreal sone (SB),"1.029671669006348","0.3113250732421875","1.831350345693832"
+41509+236762,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41510+236961,Midt-Norge,Sørboreal sone (SB),"4.914775848388672","0.3113250732421875","1.831350345693832"
+41513+236960,Midt-Norge,Sørboreal sone (SB),"1.058335304260254","0.3113250732421875","1.831350345693832"
+41534+225787,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+41535+236992,Midt-Norge,Sørboreal sone (SB),"0.7484016418457031","0.3113250732421875","1.831350345693832"
+41536+236964,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41537+236967,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41539+236974,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41545+236992,Midt-Norge,Sørboreal sone (SB),"1.618385314941406","0.3113250732421875","1.831350345693832"
+41549+236984,Midt-Norge,Sørboreal sone (SB),"5.981857299804688","0.3113250732421875","1.831350345693832"
+41556+236985,Midt-Norge,Sørboreal sone (SB),"4.6903076171875","0.3113250732421875","1.831350345693832"
+41648+237016,Midt-Norge,Sørboreal sone (SB),"2.571006774902344","0.3113250732421875","1.831350345693832"
+41652+237010,Midt-Norge,Sørboreal sone (SB),"1.123924255371094","0.3113250732421875","1.831350345693832"
+41660+237001,Midt-Norge,Sørboreal sone (SB),"2.95236873626709","0.3113250732421875","1.831350345693832"
+41669+237002,Midt-Norge,Sørboreal sone (SB),"1.531320095062256","0.3113250732421875","1.831350345693832"
+41670+237019,Midt-Norge,Sørboreal sone (SB),"0.5567855834960938","0.3113250732421875","1.831350345693832"
+41696+237019,Midt-Norge,Sørboreal sone (SB),"1.977825164794922","0.3113250732421875","1.831350345693832"
+41866+225862,Østlandet,Sørboreal sone (SB),"2.61798095703125","1.640112144751184","6.749641527678807"
+41876+225855,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+41921+225853,Østlandet,Sørboreal sone (SB),"7.868362426757812","1.640112144751184","6.749641527678807"
+42193+238927,Midt-Norge,Sørboreal sone (SB),"6.760242462158203","0.3113250732421875","1.831350345693832"
+42195+238927,Midt-Norge,Sørboreal sone (SB),"2.974023818969727","0.3113250732421875","1.831350345693832"
+42199+238923,Midt-Norge,Sørboreal sone (SB),"2.452468872070312","0.3113250732421875","1.831350345693832"
+42201+238920,Midt-Norge,Sørboreal sone (SB),"1.357215881347656","0.3113250732421875","1.831350345693832"
+42203+238923,Midt-Norge,Sørboreal sone (SB),"1.593406677246094","0.3113250732421875","1.831350345693832"
+42210+238918,Midt-Norge,Sørboreal sone (SB),"0.7738800048828125","0.3113250732421875","1.831350345693832"
+43228+220701,Østlandet,Boreonemoral sone (BN),"0.7537612915039062","0.2439407110214234","6.374834886645566"
+43266+220658,Østlandet,Boreonemoral sone (BN),"2.3824462890625","0.2439407110214234","6.374834886645566"
+43269+220648,Østlandet,Boreonemoral sone (BN),"2.048751831054688","0.2439407110214234","6.374834886645566"
+43269+220651,Østlandet,Boreonemoral sone (BN),"0.8505439758300781","0.2439407110214234","6.374834886645566"
+43299+220652,Østlandet,Boreonemoral sone (BN),"0.2439407110214234","0.2439407110214234","6.374834886645566"
+43302+220656,Østlandet,Boreonemoral sone (BN),"8.190101623535156","0.2439407110214234","6.374834886645566"
+43333+220581,Østlandet,Boreonemoral sone (BN),"6.09222412109375","0.2439407110214234","6.374834886645566"
+43341+220575,Østlandet,Boreonemoral sone (BN),"2.891998291015625","0.2439407110214234","6.374834886645566"
+43344+220576,Østlandet,Boreonemoral sone (BN),"5.380935668945312","0.2439407110214234","6.374834886645566"
+43378+220444,Østlandet,Boreonemoral sone (BN),"3.848831176757813","0.2439407110214234","6.374834886645566"
+43401+220438,Østlandet,Boreonemoral sone (BN),"2.699188232421875","0.2439407110214234","6.374834886645566"
+43444+220441,Østlandet,Boreonemoral sone (BN),"4.452033996582031","0.2439407110214234","6.374834886645566"
+44210+236811,Midt-Norge,Sørboreal sone (SB),"4.216472625732422","0.3113250732421875","1.831350345693832"
+44214+236826,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+44224+236826,Midt-Norge,Sørboreal sone (SB),"2.091262817382812","0.3113250732421875","1.831350345693832"
+44874+223141,Østlandet,Sørboreal sone (SB),"2.05572509765625","1.640112144751184","6.749641527678807"
+44883+223158,Østlandet,Sørboreal sone (SB),"6.505645751953125","1.640112144751184","6.749641527678807"
+45721+223336,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+45724+223336,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+45727+223333,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+46273+223236,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+49392+240214,Midt-Norge,Mellomboreal sone (MB),"3.389724731445312","0.550172867313508","2.480758788865777"
+49403+240216,Midt-Norge,Mellomboreal sone (MB),"0.550172867313508","0.550172867313508","2.480758788865777"
+49417+240222,Midt-Norge,Mellomboreal sone (MB),"0.550172867313508","0.550172867313508","2.480758788865777"
+54855+251328,Nord-Norge,Mellomboreal sone (MB),"4.61268424987793","0.7336616516113281","2.928815873318962"
+54860+251314,Nord-Norge,Mellomboreal sone (MB),"3.463604927062988","0.7336616516113281","2.928815873318962"
+54865+251318,Nord-Norge,Mellomboreal sone (MB),"3.038984298706055","0.7336616516113281","2.928815873318962"
+54871+251315,Nord-Norge,Mellomboreal sone (MB),"3.514480590820312","0.7336616516113281","2.928815873318962"
+54880+251323,Nord-Norge,Mellomboreal sone (MB),"2.989630699157715","0.7336616516113281","2.928815873318962"
+54886+251321,Nord-Norge,Mellomboreal sone (MB),"2.699324607849121","0.7336616516113281","2.928815873318962"
+54915+251355,Nord-Norge,Mellomboreal sone (MB),"2.391452789306641","0.7336616516113281","2.928815873318962"
+54922+251353,Nord-Norge,Mellomboreal sone (MB),"0.7336616516113281","0.7336616516113281","2.928815873318962"
+54927+251352,Nord-Norge,Mellomboreal sone (MB),"0.7336616516113281","0.7336616516113281","2.928815873318962"
+54934+251352,Nord-Norge,Mellomboreal sone (MB),"0.7336616516113281","0.7336616516113281","2.928815873318962"
+54957+251354,Nord-Norge,Mellomboreal sone (MB),"3.067320346832275","0.7336616516113281","2.928815873318962"
+55222+251317,Nord-Norge,Mellomboreal sone (MB),"0.7336616516113281","0.7336616516113281","2.928815873318962"
+55222+251332,Nord-Norge,Mellomboreal sone (MB),"2.887495040893555","0.7336616516113281","2.928815873318962"
+55230+251316,Nord-Norge,Mellomboreal sone (MB),"1.002401351928711","0.7336616516113281","2.928815873318962"
+55232+251342,Nord-Norge,Mellomboreal sone (MB),"4.087862014770508","0.7336616516113281","2.928815873318962"
+55233+251317,Nord-Norge,Mellomboreal sone (MB),"1.728740692138672","0.7336616516113281","2.928815873318962"
+55237+251329,Nord-Norge,Mellomboreal sone (MB),"0.7336616516113281","0.7336616516113281","2.928815873318962"
+55246+251345,Nord-Norge,Mellomboreal sone (MB),"0.7336616516113281","0.7336616516113281","2.928815873318962"
+55247+251339,Nord-Norge,Mellomboreal sone (MB),"3.079273223876953","0.7336616516113281","2.928815873318962"
+55248+251332,Nord-Norge,Mellomboreal sone (MB),"0.7361173629760742","0.7336616516113281","2.928815873318962"
+55251+251342,Nord-Norge,Mellomboreal sone (MB),"0.7336616516113281","0.7336616516113281","2.928815873318962"
+55262+251327,Nord-Norge,Mellomboreal sone (MB),"0.946725845336914","0.7336616516113281","2.928815873318962"
+55557+251541,Nord-Norge,Sørboreal sone (SB),"0.2305660247802734","0.06546133956653159","2.87432694100257"
+55575+251535,Nord-Norge,Sørboreal sone (SB),"0.06546133956653159","0.06546133956653159","2.87432694100257"
+69210+258579,Nord-Norge,Mellomboreal sone (MB),"1.894674301147461","0.7336616516113281","2.928815873318962"
+69503+258580,Nord-Norge,Mellomboreal sone (MB),"1.476722717285156","0.7336616516113281","2.928815873318962"
+22383+230725,Midt-Norge,Sørboreal sone (SB),"1.087112426757812","0.3113250732421875","1.831350345693832"
+22624+230825,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+22742+230749,Midt-Norge,Sørboreal sone (SB),"2.463886260986328","0.3113250732421875","1.831350345693832"
+23441+231615,Midt-Norge,Boreonemoral sone (BN),"1.098695755004883","0.02199172973632812","3.485389249936309"
+23456+231602,Midt-Norge,Boreonemoral sone (BN),"1.818216323852539","0.02199172973632812","3.485389249936309"
+23460+231604,Midt-Norge,Boreonemoral sone (BN),"2.016782760620117","0.02199172973632812","3.485389249936309"
+23464+231606,Midt-Norge,Boreonemoral sone (BN),"0.05370616912841797","0.02199172973632812","3.485389249936309"
+23633+231806,Midt-Norge,Boreonemoral sone (BN),"6.210346221923828","0.02199172973632812","3.485389249936309"
+23635+231805,Midt-Norge,Boreonemoral sone (BN),"3.31854248046875","0.02199172973632812","3.485389249936309"
+23893+231688,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+23905+231689,Midt-Norge,Sørboreal sone (SB),"4.205696105957031","0.3113250732421875","1.831350345693832"
+23910+231695,Midt-Norge,Sørboreal sone (SB),"2.869331359863281","0.3113250732421875","1.831350345693832"
+23920+231694,Midt-Norge,Sørboreal sone (SB),"11.88010406494141","0.3113250732421875","1.831350345693832"
+23924+231694,Midt-Norge,Sørboreal sone (SB),"4.725334167480469","0.3113250732421875","1.831350345693832"
+23927+231687,Midt-Norge,Sørboreal sone (SB),"3.24165153503418","0.3113250732421875","1.831350345693832"
+30837+225168,Østlandet,Nordboreal sone (NB),"4.41424560546875","0.2701416015625","2.373783533768547"
+30852+225161,Østlandet,Nordboreal sone (NB),"4.844970703125","0.2701416015625","2.373783533768547"
+30931+225230,Østlandet,Nordboreal sone (NB),"4.098683675130209","0.2701416015625","2.373783533768547"
+31108+225119,Østlandet,Nordboreal sone (NB),"2.680633544921875","0.2701416015625","2.373783533768547"
+31138+224996,Østlandet,Nordboreal sone (NB),"1.32269287109375","0.2701416015625","2.373783533768547"
+32769+221659,Sørlandet,Mellomboreal sone (MB),"6.81390380859375","1.12066650390625","3.746333083391737"
+32793+221674,Sørlandet,Mellomboreal sone (MB),"1.12066650390625","1.12066650390625","3.746333083391737"
+32864+221589,Sørlandet,Mellomboreal sone (MB),"1.12066650390625","1.12066650390625","3.746333083391737"
+32871+221591,Sørlandet,Mellomboreal sone (MB),"2.1624755859375","1.12066650390625","3.746333083391737"
+38562+219217,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38564+219209,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38566+219211,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38570+219217,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38573+219210,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38673+219227,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38787+219223,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38813+219218,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38814+219227,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38821+219206,Sørlandet,Boreonemoral sone (BN),"0.5048606395721436","0.5048606395721436","5.748725656877792"
+38821+219221,Sørlandet,Boreonemoral sone (BN),"0.5948648452758789","0.5048606395721436","5.748725656877792"
+39304+226512,Østlandet,Mellomboreal sone (MB),"1.546310424804688","1.044075012207031","4.624435236372666"
+39305+226360,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+39324+226354,Østlandet,Mellomboreal sone (MB),"1.2938232421875","1.044075012207031","4.624435236372666"
+39398+226361,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+39412+226364,Østlandet,Mellomboreal sone (MB),"1.301284790039062","1.044075012207031","4.624435236372666"
+39759+226357,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+39781+226556,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+39784+226564,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+39795+226563,Østlandet,Mellomboreal sone (MB),"5.287261962890625","1.044075012207031","4.624435236372666"
+39801+226554,Østlandet,Mellomboreal sone (MB),"1.044075012207031","1.044075012207031","4.624435236372666"
+40003+235700,Midt-Norge,Sørboreal sone (SB),"4.377395629882812","0.3113250732421875","1.831350345693832"
+40026+235706,Midt-Norge,Sørboreal sone (SB),"5.145755767822266","0.3113250732421875","1.831350345693832"
+40026+235764,Midt-Norge,Sørboreal sone (SB),"0.3913345336914062","0.3113250732421875","1.831350345693832"
+40033+235756,Midt-Norge,Sørboreal sone (SB),"0.4266738891601562","0.3113250732421875","1.831350345693832"
+40034+235754,Midt-Norge,Sørboreal sone (SB),"0.7946319580078125","0.3113250732421875","1.831350345693832"
+40045+235933,Midt-Norge,Sørboreal sone (SB),"3.43543815612793","0.3113250732421875","1.831350345693832"
+40122+235722,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+40124+235777,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+40126+235724,Midt-Norge,Sørboreal sone (SB),"3.37359619140625","0.3113250732421875","1.831350345693832"
+40131+235775,Midt-Norge,Sørboreal sone (SB),"0.5305900573730469","0.3113250732421875","1.831350345693832"
+41330+236949,Midt-Norge,Sørboreal sone (SB),"2.025062561035156","0.3113250732421875","1.831350345693832"
+41350+225818,Østlandet,Sørboreal sone (SB),"3.1334228515625","1.640112144751184","6.749641527678807"
+41350+236948,Midt-Norge,Sørboreal sone (SB),"5.428680419921875","0.3113250732421875","1.831350345693832"
+41354+225819,Østlandet,Sørboreal sone (SB),"1.754058837890625","1.640112144751184","6.749641527678807"
+41416+238910,Midt-Norge,Sørboreal sone (SB),"11.54641723632812","0.3113250732421875","1.831350345693832"
+41452+238860,Midt-Norge,Sørboreal sone (SB),"1.742462158203125","0.3113250732421875","1.831350345693832"
+41466+238963,Midt-Norge,Sørboreal sone (SB),"5.867486000061035","0.3113250732421875","1.831350345693832"
+41491+236754,Midt-Norge,Sørboreal sone (SB),"4.528144836425781","0.3113250732421875","1.831350345693832"
+41495+236950,Midt-Norge,Sørboreal sone (SB),"0.3776950836181641","0.3113250732421875","1.831350345693832"
+41499+236951,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41501+236948,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41504+236765,Midt-Norge,Sørboreal sone (SB),"3.376358032226562","0.3113250732421875","1.831350345693832"
+41505+236952,Midt-Norge,Sørboreal sone (SB),"1.029671669006348","0.3113250732421875","1.831350345693832"
+41509+236762,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41510+236961,Midt-Norge,Sørboreal sone (SB),"4.914775848388672","0.3113250732421875","1.831350345693832"
+41513+236960,Midt-Norge,Sørboreal sone (SB),"1.058335304260254","0.3113250732421875","1.831350345693832"
+41534+225787,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+41535+236992,Midt-Norge,Sørboreal sone (SB),"0.7484016418457031","0.3113250732421875","1.831350345693832"
+41536+236964,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41537+236967,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41539+236974,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+41545+236992,Midt-Norge,Sørboreal sone (SB),"1.618385314941406","0.3113250732421875","1.831350345693832"
+41549+236984,Midt-Norge,Sørboreal sone (SB),"5.981857299804688","0.3113250732421875","1.831350345693832"
+41556+236985,Midt-Norge,Sørboreal sone (SB),"4.6903076171875","0.3113250732421875","1.831350345693832"
+41648+237016,Midt-Norge,Sørboreal sone (SB),"2.571006774902344","0.3113250732421875","1.831350345693832"
+41652+237010,Midt-Norge,Sørboreal sone (SB),"1.123924255371094","0.3113250732421875","1.831350345693832"
+41660+237001,Midt-Norge,Sørboreal sone (SB),"2.95236873626709","0.3113250732421875","1.831350345693832"
+41669+237002,Midt-Norge,Sørboreal sone (SB),"1.531320095062256","0.3113250732421875","1.831350345693832"
+41670+237019,Midt-Norge,Sørboreal sone (SB),"0.5567855834960938","0.3113250732421875","1.831350345693832"
+41696+237019,Midt-Norge,Sørboreal sone (SB),"1.977825164794922","0.3113250732421875","1.831350345693832"
+41866+225862,Østlandet,Sørboreal sone (SB),"2.61798095703125","1.640112144751184","6.749641527678807"
+41876+225855,Østlandet,Sørboreal sone (SB),"1.640112144751184","1.640112144751184","6.749641527678807"
+41921+225853,Østlandet,Sørboreal sone (SB),"7.868362426757812","1.640112144751184","6.749641527678807"
+42193+238927,Midt-Norge,Sørboreal sone (SB),"6.760242462158203","0.3113250732421875","1.831350345693832"
+42195+238927,Midt-Norge,Sørboreal sone (SB),"2.974023818969727","0.3113250732421875","1.831350345693832"
+42199+238923,Midt-Norge,Sørboreal sone (SB),"2.452468872070312","0.3113250732421875","1.831350345693832"
+42201+238920,Midt-Norge,Sørboreal sone (SB),"1.357215881347656","0.3113250732421875","1.831350345693832"
+42203+238923,Midt-Norge,Sørboreal sone (SB),"1.593406677246094","0.3113250732421875","1.831350345693832"
+42210+238918,Midt-Norge,Sørboreal sone (SB),"0.7738800048828125","0.3113250732421875","1.831350345693832"
+43228+220701,Østlandet,Boreonemoral sone (BN),"0.7537612915039062","0.2439407110214234","6.374834886645566"
+43266+220658,Østlandet,Boreonemoral sone (BN),"2.3824462890625","0.2439407110214234","6.374834886645566"
+43269+220648,Østlandet,Boreonemoral sone (BN),"2.048751831054688","0.2439407110214234","6.374834886645566"
+43269+220651,Østlandet,Boreonemoral sone (BN),"0.8505439758300781","0.2439407110214234","6.374834886645566"
+43299+220652,Østlandet,Boreonemoral sone (BN),"0.2439407110214234","0.2439407110214234","6.374834886645566"
+43302+220656,Østlandet,Boreonemoral sone (BN),"8.190101623535156","0.2439407110214234","6.374834886645566"
+43333+220581,Østlandet,Boreonemoral sone (BN),"6.09222412109375","0.2439407110214234","6.374834886645566"
+43341+220575,Østlandet,Boreonemoral sone (BN),"2.891998291015625","0.2439407110214234","6.374834886645566"
+43344+220576,Østlandet,Boreonemoral sone (BN),"5.380935668945312","0.2439407110214234","6.374834886645566"
+43378+220444,Østlandet,Boreonemoral sone (BN),"3.848831176757813","0.2439407110214234","6.374834886645566"
+43401+220438,Østlandet,Boreonemoral sone (BN),"2.699188232421875","0.2439407110214234","6.374834886645566"
+43444+220441,Østlandet,Boreonemoral sone (BN),"4.452033996582031","0.2439407110214234","6.374834886645566"
+44210+236811,Midt-Norge,Sørboreal sone (SB),"4.216472625732422","0.3113250732421875","1.831350345693832"
+44214+236826,Midt-Norge,Sørboreal sone (SB),"0.3113250732421875","0.3113250732421875","1.831350345693832"
+44224+236826,Midt-Norge,Sørboreal sone (SB),"2.091262817382812","0.3113250732421875","1.831350345693832"
+44874+223141,Østlandet,Sørboreal sone (SB),"2.05572509765625","1.640112144751184","6.749641527678807"
